,COOPID,Year,Month,Day,Precipitation,MaxTemp,MinTemp
19585,83168,2005,7,6,0.0,89.0,81.0
19586,83168,2005,7,7,0.0,88.0,82.0
19587,83168,2005,7,8,0.0,89.0,81.0
19588,83168,2005,7,9,0.72,88.0,74.0
19589,83168,2005,7,10,1.27,86.0,74.0
19590,83168,2005,7,11,0.62,87.0,77.0
19591,83168,2005,7,12,0.0,88.0,80.0
19592,83168,2005,7,13,0.0,88.0,78.0
19593,83168,2005,7,14,0.0,87.0,78.0
19594,83168,2005,7,15,0.17,89.0,75.0
19595,83168,2005,7,16,,88.0,78.0
19596,83168,2005,7,17,0.16,89.0,82.0
19597,83168,2005,7,18,0.0,88.0,81.0
19598,83168,2005,7,19,0.0,88.0,78.0
19599,83168,2005,7,20,0.14,89.0,80.0
19600,83168,2005,7,21,0.0,89.0,80.0
19601,83168,2005,7,22,0.14,89.0,78.0
19602,83168,2005,7,23,0.0,89.0,78.0
19603,83168,2005,7,24,0.0,94.0,80.0
19604,83168,2005,7,25,0.0,90.0,76.0
19605,83168,2005,7,26,0.61,91.0,76.0
19606,83168,2005,7,27,0.0,89.0,77.0
19607,83168,2005,7,28,0.48,90.0,78.0
19608,83168,2005,7,29,0.0,89.0,78.0
19609,83168,2005,7,30,0.0,89.0,78.0
19610,83168,2005,7,31,0.93,89.0,74.0
19611,83168,2005,8,1,0.0,89.0,74.0
19612,83168,2005,8,2,0.21,89.0,76.0
19613,83168,2005,8,3,0.0,90.0,76.0
19614,83168,2005,8,4,0.0,90.0,77.0
19615,83168,2005,8,5,0.0,90.0,75.0
19616,83168,2005,8,6,0.27,89.0,75.0
19617,83168,2005,8,7,0.53,89.0,72.0
19618,83168,2005,8,8,0.0,87.0,75.0
19619,83168,2005,8,9,0.0,89.0,75.0
19620,83168,2005,8,10,0.0,90.0,76.0
19621,83168,2005,8,11,0.0,89.0,78.0
19622,83168,2005,8,12,0.11,91.0,79.0
19623,83168,2005,8,13,0.0,90.0,80.0
19624,83168,2005,8,14,0.0,90.0,78.0
19625,83168,2005,8,15,0.0,90.0,77.0
19626,83168,2005,8,16,0.0,90.0,76.0
19627,83168,2005,8,17,0.18,90.0,80.0
19628,83168,2005,8,18,0.0,90.0,78.0
19629,83168,2005,8,19,0.0,90.0,78.0
19630,83168,2005,8,20,0.0,91.0,80.0
19631,83168,2005,8,21,0.0,91.0,82.0
19632,83168,2005,8,22,0.0,91.0,78.0
19633,83168,2005,8,23,0.37,90.0,78.0
19634,83168,2005,8,24,0.0,90.0,78.0
19635,83168,2005,8,25,,91.0,78.0
19636,83168,2005,8,26,1.19,81.0,77.0
19637,83168,2005,8,27,,84.0,77.0
19638,83168,2005,8,28,0.0,88.0,79.0
19639,83168,2005,8,29,0.0,90.0,82.0
19640,83168,2005,8,30,0.0,90.0,81.0
19641,83168,2005,8,31,0.0,91.0,78.0
19642,83168,2005,9,1,0.0,90.0,77.0
19643,83168,2005,9,2,0.0,91.0,76.0
19644,83168,2005,9,3,0.73,91.0,75.0
19645,83168,2005,9,4,1.69,90.0,74.0
19646,83168,2005,9,5,0.09,84.0,75.0
19647,83168,2005,9,6,0.44,82.0,74.0
19648,83168,2005,9,7,0.42,84.0,74.0
19649,83168,2005,9,8,0.0,91.0,76.0
19650,83168,2005,9,9,0.0,92.0,76.0
19651,83168,2005,9,10,0.0,93.0,77.0
19652,83168,2005,9,11,1.69,87.0,73.0
19653,83168,2005,9,12,0.0,88.0,74.0
19654,83168,2005,9,13,0.0,89.0,75.0
19655,83168,2005,9,14,0.0,92.0,74.0
19656,83168,2005,9,15,0.0,91.0,74.0
19657,83168,2005,9,16,0.0,90.0,76.0
19658,83168,2005,9,17,0.0,89.0,76.0
19659,83168,2005,9,18,0.0,89.0,79.0
19660,83168,2005,9,19,0.0,90.0,81.0
19661,83168,2005,9,20,0.45,88.0,77.0
19662,83168,2005,9,21,0.77,84.0,76.0
19663,83168,2005,9,22,0.21,88.0,78.0
19664,83168,2005,9,23,0.0,86.0,79.0
19665,83168,2005,9,24,0.0,89.0,80.0
19666,83168,2005,9,25,0.0,88.0,80.0
19667,83168,2005,9,26,0.0,87.0,80.0
19668,83168,2005,9,27,0.0,87.0,75.0
19669,83168,2005,9,28,0.0,88.0,76.0
19670,83168,2005,9,29,0.0,87.0,77.0
19671,83168,2005,9,30,0.03,87.0,77.0
19672,83168,2005,10,1,0.08,87.0,77.0
19673,83168,2005,10,2,0.21,87.0,76.0
19674,83168,2005,10,3,0.12,86.0,76.0
19675,83168,2005,10,4,0.02,87.0,78.0
19676,83168,2005,10,5,0.21,85.0,76.0
19677,83168,2005,10,6,0.0,87.0,76.0
19678,83168,2005,10,7,0.68,87.0,77.0
19679,83168,2005,10,8,,,
19680,83168,2005,10,9,0.39,91.0,76.0
19681,83168,2005,10,10,0.39,91.0,76.0
19682,83168,2005,10,11,0.0,89.0,76.0
19683,83168,2005,10,12,0.0,87.0,78.0
19684,83168,2005,10,13,0.0,88.0,77.0
19685,83168,2005,10,14,0.0,88.0,76.0
19686,83168,2005,10,15,1.45,86.0,74.0
19687,83168,2005,10,16,0.0,81.0,75.0
19688,83168,2005,10,17,0.0,84.0,75.0
19689,83168,2005,10,18,0.0,84.0,76.0
19690,83168,2005,10,19,1.55,83.0,75.0
19691,83168,2005,10,20,0.0,87.0,76.0
19692,83168,2005,10,21,0.0,85.0,80.0
19693,83168,2005,10,22,4.4,83.0,72.0
19694,83168,2005,10,23,0.15,85.0,80.0
19695,83168,2005,10,24,,,
19696,83168,2005,10,25,,,
19697,83168,2005,10,26,,,
19698,83168,2005,10,27,,,
19699,83168,2005,10,28,,,
19700,83168,2005,10,29,,,
19701,83168,2005,10,30,,,
19702,83168,2005,10,31,,,
19703,83168,2005,11,1,,,
19704,83168,2005,11,2,,,
19705,83168,2005,11,3,,,
19706,83168,2005,11,4,,,
19707,83168,2005,11,5,,,
19708,83168,2005,11,6,,,
19709,83168,2005,11,7,0.1,85.0,75.0
19710,83168,2005,11,8,0.0,82.0,76.0
19711,83168,2005,11,9,0.0,84.0,74.0
19712,83168,2005,11,10,0.01,82.0,65.0
19713,83168,2005,11,11,0.0,81.0,64.0
19714,83168,2005,11,12,0.0,82.0,64.0
19715,83168,2005,11,13,0.04,82.0,74.0
19716,83168,2005,11,14,0.14,81.0,72.0
19717,83168,2005,11,15,0.08,81.0,72.0
19718,83168,2005,11,16,0.0,83.0,75.0
19719,83168,2005,11,17,0.0,83.0,70.0
19720,83168,2005,11,18,0.8,83.0,70.0
19721,83168,2005,11,19,0.1,81.0,72.0
19722,83168,2005,11,20,0.65,83.0,73.0
19723,83168,2005,11,21,0.0,83.0,76.0
19724,83168,2005,11,22,0.0,85.0,60.0
19725,83168,2005,11,23,0.03,73.0,55.0
19726,83168,2005,11,24,0.0,69.0,50.0
19727,83168,2005,11,25,0.0,78.0,56.0
19728,83168,2005,11,26,0.0,80.0,56.0
19729,83168,2005,11,27,0.0,79.0,72.0
19730,83168,2005,11,28,0.0,80.0,74.0
19731,83168,2005,11,29,0.0,80.0,75.0
19732,83168,2005,11,30,1.04,77.0,67.0
19733,83168,2005,12,1,0.0,82.0,60.0
19734,83168,2005,12,2,0.0,73.0,51.0
19735,83168,2005,12,3,0.0,76.0,52.0
19736,83168,2005,12,4,0.0,75.0,56.0
19737,83168,2005,12,5,0.0,78.0,69.0
19738,83168,2005,12,6,0.0,80.0,68.0
19739,83168,2005,12,7,0.0,78.0,70.0
19740,83168,2005,12,8,0.49,78.0,70.0
19741,83168,2005,12,9,,80.0,72.0
19742,83168,2005,12,10,0.18,82.0,70.0
19743,83168,2005,12,11,0.01,78.0,67.0
19744,83168,2005,12,12,0.0,77.0,56.0
19745,83168,2005,12,13,0.0,70.0,51.0
19746,83168,2005,12,14,0.0,72.0,52.0
19747,83168,2005,12,15,0.0,74.0,66.0
19748,83168,2005,12,16,0.0,77.0,69.0
19749,83168,2005,12,17,0.0,76.0,69.0
19750,83168,2005,12,18,0.0,81.0,74.0
19751,83168,2005,12,19,0.0,81.0,68.0
19752,83168,2005,12,20,0.18,71.0,65.0
19753,83168,2005,12,21,0.0,75.0,61.0
19754,83168,2005,12,22,0.0,69.0,50.0
19755,83168,2005,12,23,0.0,69.0,50.0
19756,83168,2005,12,24,0.0,74.0,52.0
19757,83168,2005,12,25,0.0,78.0,62.0
19758,83168,2005,12,26,0.0,80.0,59.0
19759,83168,2005,12,27,0.0,71.0,47.0
19760,83168,2005,12,28,0.0,69.0,47.0
19761,83168,2005,12,29,0.0,74.0,53.0
19762,83168,2005,12,30,0.0,79.0,55.0
19763,83168,2005,12,31,0.01,73.0,55.0
19764,83168,2006,1,1,0.0,78.0,60.0
19765,83168,2006,1,2,0.0,80.0,65.0
19766,83168,2006,1,3,0.0,81.0,68.0
19767,83168,2006,1,4,0.0,83.0,58.0
19768,83168,2006,1,5,0.0,79.0,56.0
19769,83168,2006,1,6,0.0,77.0,56.0
19770,83168,2006,1,7,0.0,66.0,45.0
19771,83168,2006,1,8,0.0,63.0,40.0
19772,83168,2006,1,9,0.0,68.0,41.0
19773,83168,2006,1,10,0.0,77.0,68.0
19774,83168,2006,1,11,0.04,78.0,71.0
19775,83168,2006,1,12,0.0,79.0,68.0
19776,83168,2006,1,13,0.11,79.0,72.0
19777,83168,2006,1,14,0.8,80.0,60.0
19778,83168,2006,1,15,0.0,68.0,45.0
19779,83168,2006,1,16,0.0,67.0,45.0
19780,83168,2006,1,17,0.0,72.0,63.0
19781,83168,2006,1,18,0.02,78.0,62.0
19782,83168,2006,1,19,0.0,71.0,57.0
19783,83168,2006,1,20,0.06,73.0,66.0
19784,83168,2006,1,21,0.0,78.0,71.0
19785,83168,2006,1,22,0.02,79.0,72.0
19786,83168,2006,1,23,0.04,77.0,73.0
19787,83168,2006,1,24,0.0,79.0,68.0
19788,83168,2006,1,25,0.0,79.0,67.0
19789,83168,2006,1,26,0.0,77.0,55.0
19790,83168,2006,1,27,0.0,77.0,55.0
19791,83168,2006,1,28,0.0,71.0,66.0
19792,83168,2006,1,29,0.01,74.0,68.0
19793,83168,2006,1,30,0.0,77.0,68.0
19794,83168,2006,1,31,0.08,81.0,67.0
19795,83168,2006,2,1,0.0,78.0,56.0
19796,83168,2006,2,2,0.0,75.0,68.0
19797,83168,2006,2,3,0.0,77.0,71.0
19798,83168,2006,2,4,2.18,80.0,67.0
19799,83168,2006,2,5,1.02,76.0,51.0
19800,83168,2006,2,6,0.0,69.0,46.0
19801,83168,2006,2,7,0.0,70.0,46.0
19802,83168,2006,2,8,0.0,76.0,54.0
19803,83168,2006,2,9,0.0,71.0,48.0
19804,83168,2006,2,10,0.0,71.0,48.0
19805,83168,2006,2,11,0.0,72.0,50.0
19806,83168,2006,2,12,0.0,80.0,56.0
19807,83168,2006,2,13,0.0,56.0,42.0
19808,83168,2006,2,14,0.0,60.0,40.0
19809,83168,2006,2,15,0.0,65.0,55.0
19810,83168,2006,2,16,0.0,74.0,57.0
19811,83168,2006,2,17,0.0,79.0,61.0
19812,83168,2006,2,18,0.0,78.0,67.0
19813,83168,2006,2,19,0.0,78.0,60.0
19814,83168,2006,2,20,0.0,78.0,59.0
19815,83168,2006,2,21,0.0,80.0,59.0
19816,83168,2006,2,22,0.0,80.0,59.0
19817,83168,2006,2,23,0.0,80.0,64.0
19818,83168,2006,2,24,0.0,81.0,64.0
19819,83168,2006,2,25,1.86,80.0,67.0
19820,83168,2006,2,26,0.01,80.0,70.0
19821,83168,2006,2,27,0.14,80.0,61.0
19822,83168,2006,2,28,0.0,72.0,63.0
19823,83168,2006,2,29,,,
19824,83168,2006,3,1,0.0,74.0,60.0
19825,83168,2006,3,2,0.0,78.0,59.0
19826,83168,2006,3,3,0.0,79.0,62.0
19827,83168,2006,3,4,0.0,84.0,62.0
19828,83168,2006,3,5,0.0,79.0,62.0
19829,83168,2006,3,6,0.0,75.0,59.0
19830,83168,2006,3,7,0.0,81.0,59.0
19831,83168,2006,3,8,0.0,79.0,55.0
19832,83168,2006,3,9,0.0,73.0,55.0
19833,83168,2006,3,10,0.0,76.0,70.0
19834,83168,2006,3,11,0.0,80.0,72.0
19835,83168,2006,3,12,0.0,80.0,72.0
19836,83168,2006,3,13,0.0,80.0,73.0
19837,83168,2006,3,14,0.0,81.0,73.0
19838,83168,2006,3,15,0.0,82.0,68.0
19839,83168,2006,3,16,0.0,79.0,68.0
19840,83168,2006,3,17,0.0,76.0,62.0
19841,83168,2006,3,18,0.0,82.0,62.0
19842,83168,2006,3,19,0.0,82.0,62.0
19843,83168,2006,3,20,0.0,81.0,62.0
19844,83168,2006,3,21,0.0,82.0,72.0
19845,83168,2006,3,22,0.0,90.0,72.0
19846,83168,2006,3,23,0.0,88.0,73.0
19847,83168,2006,3,24,0.08,80.0,67.0
19848,83168,2006,3,25,0.0,79.0,52.0
19849,83168,2006,3,26,0.0,74.0,51.0
19850,83168,2006,3,27,0.0,74.0,51.0
19851,83168,2006,3,28,0.0,74.0,53.0
19852,83168,2006,3,29,0.0,76.0,60.0
19853,83168,2006,3,30,0.0,79.0,69.0
19854,83168,2006,3,31,0.0,79.0,71.0
19855,83168,2006,4,1,0.0,80.0,71.0
19856,83168,2006,4,2,0.0,80.0,63.0
19857,83168,2006,4,3,0.0,81.0,63.0
19858,83168,2006,4,4,0.0,82.0,66.0
19859,83168,2006,4,5,,84.0,64.0
19860,83168,2006,4,6,0.0,89.0,63.0
19861,83168,2006,4,7,0.0,82.0,62.0
19862,83168,2006,4,8,0.0,83.0,73.0
19863,83168,2006,4,9,0.0,86.0,74.0
19864,83168,2006,4,10,0.38,91.0,72.0
19865,83168,2006,4,11,0.68,79.0,73.0
19866,83168,2006,4,12,0.02,78.0,72.0
19867,83168,2006,4,13,0.0,79.0,71.0
19868,83168,2006,4,14,0.0,78.0,67.0
19869,83168,2006,4,15,,80.0,62.0
19870,83168,2006,4,16,,81.0,63.0
19871,83168,2006,4,17,0.0,82.0,61.0
19872,83168,2006,4,18,0.0,89.0,62.0
19873,83168,2006,4,19,0.0,90.0,69.0
19874,83168,2006,4,20,0.0,84.0,69.0
19875,83168,2006,4,21,0.0,88.0,68.0
19876,83168,2006,4,22,0.0,86.0,68.0
19877,83168,2006,4,23,0.0,86.0,68.0
19878,83168,2006,4,24,0.0,86.0,68.0
19879,83168,2006,4,25,0.0,85.0,69.0
19880,83168,2006,4,26,0.0,84.0,69.0
19881,83168,2006,4,27,0.35,87.0,75.0
19882,83168,2006,4,28,0.0,92.0,66.0
19883,83168,2006,4,29,0.0,83.0,65.0
19884,83168,2006,4,30,0.0,80.0,72.0
19885,83168,2006,5,1,0.0,80.0,67.0
19886,83168,2006,5,2,0.0,81.0,64.0
19887,83168,2006,5,3,0.0,81.0,64.0
19888,83168,2006,5,4,0.0,82.0,65.0
19889,83168,2006,5,5,0.0,88.0,67.0
19890,83168,2006,5,6,0.0,87.0,67.0
19891,83168,2006,5,7,0.0,87.0,67.0
19892,83168,2006,5,8,0.0,87.0,75.0
19893,83168,2006,5,9,0.0,87.0,70.0
19894,83168,2006,5,10,0.0,91.0,70.0
19895,83168,2006,5,11,0.0,86.0,71.0
19896,83168,2006,5,12,0.0,90.0,72.0
19897,83168,2006,5,13,0.34,83.0,68.0
19898,83168,2006,5,14,0.0,83.0,68.0
19899,83168,2006,5,15,0.0,85.0,67.0
19900,83168,2006,5,16,3.14,89.0,67.0
19901,83168,2006,5,17,1.49,81.0,68.0
19902,83168,2006,5,18,0.07,83.0,66.0
19903,83168,2006,5,19,0.0,86.0,66.0
19904,83168,2006,5,20,0.0,84.0,66.0
19905,83168,2006,5,21,0.0,85.0,69.0
19906,83168,2006,5,22,0.0,85.0,66.0
19907,83168,2006,5,23,0.0,85.0,74.0
19908,83168,2006,5,24,0.0,84.0,74.0
19909,83168,2006,5,25,0.0,87.0,78.0
19910,83168,2006,5,26,1.13,81.0,74.0
19911,83168,2006,5,27,0.55,84.0,74.0
19912,83168,2006,5,28,0.98,86.0,69.0
19913,83168,2006,5,29,0.0,86.0,69.0
19914,83168,2006,5,30,0.05,86.0,73.0
19915,83168,2006,5,31,0.31,85.0,73.0
19916,83168,2006,6,1,0.93,85.0,72.0
19917,83168,2006,6,2,1.07,84.0,71.0
19918,83168,2006,6,3,0.0,86.0,75.0
19919,83168,2006,6,4,0.0,88.0,75.0
19920,83168,2006,6,5,0.29,88.0,73.0
19921,83168,2006,6,6,0.13,86.0,73.0
19922,83168,2006,6,7,0.0,89.0,73.0
19923,83168,2006,6,8,0.0,85.0,79.0
19924,83168,2006,6,9,0.0,87.0,77.0
19925,83168,2006,6,10,0.0,88.0,77.0
19926,83168,2006,6,11,0.05,88.0,75.0
19927,83168,2006,6,12,0.28,83.0,74.0
19928,83168,2006,6,13,0.0,85.0,81.0
19929,83168,2006,6,14,0.0,88.0,80.0
19930,83168,2006,6,15,0.0,89.0,76.0
19931,83168,2006,6,16,0.0,87.0,77.0
19932,83168,2006,6,17,0.01,88.0,77.0
19933,83168,2006,6,18,0.0,87.0,78.0
19934,83168,2006,6,19,0.21,86.0,77.0
19935,83168,2006,6,20,0.0,87.0,79.0
19936,83168,2006,6,21,0.0,87.0,80.0
19937,83168,2006,6,22,0.0,88.0,80.0
19938,83168,2006,6,23,0.08,88.0,75.0
19939,83168,2006,6,24,0.0,87.0,75.0
19940,83168,2006,6,25,0.51,89.0,73.0
19941,83168,2006,6,26,0.27,81.0,73.0
19942,83168,2006,6,27,0.0,91.0,74.0
19943,83168,2006,6,28,0.11,88.0,74.0
19944,83168,2006,6,29,0.0,89.0,75.0
19945,83168,2006,6,30,0.0,88.0,75.0
19946,83168,2006,7,1,0.0,87.0,77.0
19947,83168,2006,7,2,0.15,89.0,79.0
19948,83168,2006,7,3,0.14,87.0,76.0
19949,83168,2006,7,4,0.0,88.0,80.0
19950,83168,2006,7,5,0.0,87.0,78.0
19951,83168,2006,7,6,0.0,89.0,78.0
19952,83168,2006,7,7,0.63,84.0,73.0
19953,83168,2006,7,8,0.98,88.0,72.0
19954,83168,2006,7,9,0.69,86.0,73.0
19955,83168,2006,7,10,0.0,87.0,73.0
19956,83168,2006,7,11,,88.0,78.0
19957,83168,2006,7,12,0.46,88.0,76.0
19958,83168,2006,7,13,0.44,84.0,76.0
19959,83168,2006,7,14,0.81,85.0,75.0
19960,83168,2006,7,15,0.0,88.0,81.0
19961,83168,2006,7,16,0.0,88.0,78.0
19962,83168,2006,7,17,0.0,88.0,81.0
19963,83168,2006,7,18,0.0,89.0,78.0
19964,83168,2006,7,19,0.0,89.0,78.0
19965,83168,2006,7,20,0.0,89.0,77.0
19966,83168,2006,7,21,0.81,86.0,73.0
19967,83168,2006,7,22,0.05,86.0,73.0
19968,83168,2006,7,23,0.38,87.0,74.0
19969,83168,2006,7,24,0.07,89.0,75.0
19970,83168,2006,7,25,0.0,89.0,74.0
19971,83168,2006,7,26,0.0,89.0,77.0
19972,83168,2006,7,27,0.0,89.0,82.0
19973,83168,2006,7,28,0.0,89.0,83.0
19974,83168,2006,7,29,0.35,89.0,76.0
19975,83168,2006,7,30,0.1,87.0,76.0
19976,83168,2006,7,31,0.0,89.0,82.0
19977,83168,2006,8,1,0.0,90.0,82.0
19978,83168,2006,8,2,0.0,90.0,83.0
19979,83168,2006,8,3,0.0,90.0,79.0
19980,83168,2006,8,4,0.0,89.0,76.0
19981,83168,2006,8,5,0.0,90.0,76.0
19982,83168,2006,8,6,0.28,90.0,76.0
19983,83168,2006,8,7,,90.0,80.0
19984,83168,2006,8,8,0.33,89.0,79.0
19985,83168,2006,8,9,0.4,89.0,73.0
19986,83168,2006,8,10,0.0,89.0,73.0
19987,83168,2006,8,11,0.0,89.0,73.0
19988,83168,2006,8,12,0.0,90.0,73.0
19989,83168,2006,8,13,0.0,90.0,77.0
19990,83168,2006,8,14,1.61,94.0,73.0
19991,83168,2006,8,15,0.02,92.0,76.0
19992,83168,2006,8,16,1.12,89.0,74.0
19993,83168,2006,8,17,0.8,88.0,76.0
19994,83168,2006,8,18,0.0,89.0,82.0
19995,83168,2006,8,19,0.2,88.0,76.0
19996,83168,2006,8,20,0.48,89.0,74.0
19997,83168,2006,8,21,0.0,87.0,80.0
19998,83168,2006,8,22,0.3,88.0,76.0
19999,83168,2006,8,23,0.0,90.0,77.0
20000,83168,2006,8,24,0.0,89.0,76.0
20001,83168,2006,8,25,0.0,89.0,76.0
20002,83168,2006,8,26,0.0,87.0,74.0
20003,83168,2006,8,27,0.0,89.0,76.0
20004,83168,2006,8,28,1.1,90.0,76.0
20005,83168,2006,8,29,0.0,90.0,77.0
20006,83168,2006,8,30,1.05,89.0,76.0
20007,83168,2006,8,31,0.07,83.0,78.0
20008,83168,2006,9,1,0.0,93.0,78.0
20009,83168,2006,9,2,1.39,94.0,75.0
20010,83168,2006,9,3,0.11,94.0,75.0
20011,83168,2006,9,4,0.19,88.0,73.0
20012,83168,2006,9,5,1.05,85.0,74.0
20013,83168,2006,9,6,1.95,81.0,73.0
20014,83168,2006,9,7,0.28,86.0,76.0
20015,83168,2006,9,8,0.0,89.0,76.0
20016,83168,2006,9,9,0.26,88.0,78.0
20017,83168,2006,9,10,0.0,89.0,78.0
20018,83168,2006,9,11,0.0,89.0,76.0
20019,83168,2006,9,12,0.0,89.0,76.0
20020,83168,2006,9,13,0.0,88.0,80.0
20021,83168,2006,9,14,0.0,88.0,77.0
20022,83168,2006,9,15,0.0,89.0,77.0
20023,83168,2006,9,16,0.1,90.0,76.0
20024,83168,2006,9,17,1.74,89.0,73.0
20025,83168,2006,9,18,0.06,89.0,76.0
20026,83168,2006,9,19,0.0,88.0,75.0
20027,83168,2006,9,20,0.37,89.0,74.0
20028,83168,2006,9,21,0.18,91.0,74.0
20029,83168,2006,9,22,0.31,89.0,76.0
20030,83168,2006,9,23,0.0,88.0,79.0
20031,83168,2006,9,24,0.33,87.0,78.0
20032,83168,2006,9,25,0.0,88.0,78.0
20033,83168,2006,9,26,0.0,88.0,74.0
20034,83168,2006,9,27,0.0,89.0,74.0
20035,83168,2006,9,28,0.0,89.0,75.0
20036,83168,2006,9,29,0.39,85.0,74.0
20037,83168,2006,9,30,0.04,86.0,73.0
20038,83168,2006,10,1,0.33,85.0,74.0
20039,83168,2006,10,2,0.0,87.0,74.0
20040,83168,2006,10,3,0.0,87.0,80.0
20041,83168,2006,10,4,0.34,87.0,76.0
20042,83168,2006,10,5,0.0,85.0,78.0
20043,83168,2006,10,6,0.0,86.0,79.0
20044,83168,2006,10,7,0.02,86.0,71.0
20045,83168,2006,10,8,0.0,86.0,70.0
20046,83168,2006,10,9,0.0,86.0,70.0
20047,83168,2006,10,10,0.0,90.0,73.0
20048,83168,2006,10,11,0.0,85.0,71.0
20049,83168,2006,10,12,0.0,87.0,71.0
20050,83168,2006,10,13,0.54,89.0,71.0
20051,83168,2006,10,14,0.0,88.0,73.0
20052,83168,2006,10,15,0.03,87.0,73.0
20053,83168,2006,10,16,0.02,82.0,76.0
20054,83168,2006,10,17,0.0,82.0,76.0
20055,83168,2006,10,18,0.0,85.0,73.0
20056,83168,2006,10,19,0.0,87.0,72.0
20057,83168,2006,10,20,0.0,87.0,74.0
20058,83168,2006,10,21,0.0,87.0,74.0
20059,83168,2006,10,22,0.0,87.0,74.0
20060,83168,2006,10,23,0.0,87.0,74.0
20061,83168,2006,10,24,0.0,90.0,60.0
20062,83168,2006,10,25,0.0,76.0,59.0
20063,83168,2006,10,26,0.0,79.0,59.0
20064,83168,2006,10,27,0.0,81.0,72.0
20065,83168,2006,10,28,0.0,83.0,77.0
20066,83168,2006,10,29,0.15,83.0,61.0
20067,83168,2006,10,30,0.0,81.0,62.0
20068,83168,2006,10,31,0.0,83.0,76.0
20069,83168,2006,11,1,0.09,83.0,75.0
20070,83168,2006,11,2,0.38,86.0,74.0
20071,83168,2006,11,3,0.52,79.0,71.0
20072,83168,2006,11,4,0.32,82.0,73.0
20073,83168,2006,11,5,0.01,79.0,75.0
20074,83168,2006,11,6,0.0,80.0,75.0
20075,83168,2006,11,7,0.12,82.0,74.0
20076,83168,2006,11,8,0.0,79.0,73.0
20077,83168,2006,11,9,0.0,84.0,59.0
20078,83168,2006,11,10,0.0,80.0,59.0
20079,83168,2006,11,11,0.0,81.0,59.0
20080,83168,2006,11,12,0.0,81.0,65.0
20081,83168,2006,11,13,0.0,83.0,69.0
20082,83168,2006,11,14,0.0,80.0,66.0
20083,83168,2006,11,15,0.0,81.0,66.0
20084,83168,2006,11,16,0.34,84.0,73.0
20085,83168,2006,11,17,0.0,85.0,65.0
20086,83168,2006,11,18,0.0,75.0,64.0
20087,83168,2006,11,19,0.0,78.0,54.0
20088,83168,2006,11,20,0.0,75.0,54.0
20089,83168,2006,11,21,0.0,67.0,51.0
20090,83168,2006,11,22,0.0,65.0,44.0
20091,83168,2006,11,23,0.0,69.0,44.0
20092,83168,2006,11,24,0.0,74.0,50.0
20093,83168,2006,11,25,0.01,74.0,55.0
20094,83168,2006,11,26,0.0,79.0,66.0
20095,83168,2006,11,27,0.0,81.0,66.0
20096,83168,2006,11,28,0.0,81.0,74.0
20097,83168,2006,11,29,0.05,82.0,74.0
20098,83168,2006,11,30,0.0,82.0,76.0
20099,83168,2006,12,1,0.02,80.0,76.0
20100,83168,2006,12,2,0.0,81.0,75.0
20101,83168,2006,12,3,0.0,82.0,76.0
20102,83168,2006,12,4,0.0,82.0,67.0
20103,83168,2006,12,5,0.0,83.0,64.0
20104,83168,2006,12,6,0.13,74.0,65.0
20105,83168,2006,12,7,0.0,79.0,70.0
20106,83168,2006,12,8,0.0,82.0,64.0
20107,83168,2006,12,9,0.09,70.0,62.0
20108,83168,2006,12,10,0.01,72.0,67.0
20109,83168,2006,12,11,0.0,76.0,71.0
20110,83168,2006,12,12,0.0,77.0,71.0
20111,83168,2006,12,13,0.0,79.0,72.0
20112,83168,2006,12,14,0.26,80.0,73.0
20113,83168,2006,12,15,1.64,77.0,69.0
20114,83168,2006,12,16,0.11,78.0,69.0
20115,83168,2006,12,17,0.43,78.0,69.0
20116,83168,2006,12,18,0.0,80.0,74.0
20117,83168,2006,12,19,0.0,79.0,74.0
20118,83168,2006,12,20,0.0,79.0,73.0
20119,83168,2006,12,21,0.0,78.0,73.0
20120,83168,2006,12,22,0.0,79.0,75.0
20121,83168,2006,12,23,0.0,81.0,75.0
20122,83168,2006,12,24,1.12,82.0,74.0
20123,83168,2006,12,25,0.01,82.0,75.0
20124,83168,2006,12,26,0.73,82.0,67.0
20125,83168,2006,12,27,0.09,72.0,54.0
20126,83168,2006,12,28,0.0,68.0,54.0
20127,83168,2006,12,29,0.0,77.0,70.0
20128,83168,2006,12,30,0.0,80.0,74.0
20129,83168,2006,12,31,0.0,80.0,75.0
20130,83168,2007,1,1,0.0,80.0,74.0
20131,83168,2007,1,2,0.0,81.0,71.0
20132,83168,2007,1,3,0.09,80.0,71.0
20133,83168,2007,1,4,0.0,81.0,74.0
20134,83168,2007,1,5,0.0,81.0,74.0
20135,83168,2007,1,6,0.01,81.0,74.0
20136,83168,2007,1,7,0.0,82.0,75.0
20137,83168,2007,1,8,0.0,82.0,75.0
20138,83168,2007,1,9,0.0,82.0,65.0
20139,83168,2007,1,10,0.0,76.0,53.0
20140,83168,2007,1,11,0.0,76.0,53.0
20141,83168,2007,1,12,0.0,74.0,70.0
20142,83168,2007,1,13,0.03,78.0,71.0
20143,83168,2007,1,14,0.02,78.0,71.0
20144,83168,2007,1,15,0.0,77.0,73.0
20145,83168,2007,1,16,0.02,79.0,73.0
20146,83168,2007,1,17,0.0,82.0,69.0
20147,83168,2007,1,18,0.0,82.0,68.0
20148,83168,2007,1,19,0.0,82.0,67.0
20149,83168,2007,1,20,0.0,82.0,65.0
